Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
NLOK,NORTONLIFELOCK INC COM,NORTONLIFELOCK INC,"14,197 M",Information Technology,Software,Systems Software
NLS,NAUTILUS INC COM,"NAUTILUS, INC.",66 M,Consumer Discretionary,Leisure Products,Leisure Products
NLSN,NIELSEN HLDGS PLC COM,NIELSEN HOLDINGS PLC,"9,179 M",Industrials,Professional Services,Research & Consulting Services
NLTX,NEOLEUKIN THERAPEUTICS INC COM,NEOLEUKIN THERAPEUTICS INC,40 M,Health Care,Biotechnology,Biotechnology
NLY,ANNALY CAPITAL MANAGEMENT INC COM USD0.01,"ANNALY CAPITAL MANAGEMENT, INC.","9,679 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NMIH,NMI HOLDINGS INC COM CL A,NMI HOLDINGS INC,"1,605 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NMRD,NEMAURA MEDICAL INC COM,NEMAURA MEDICAL INC,66 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
NMRK,NEWMARK GROUP INC COM CL A,NEWMARK GROUP INC,"1,925 M",Real Estate,Real Estate Management & Development,Real Estate Services
NNBR,NN INC COM,"NN, INC.",117 M,Industrials,Machinery,Industrial Machinery
NNI,NELNET INC COM CL A,"NELNET, INCORPORATION","3,164 M",Financials,Consumer Finance,Consumer Finance
NNN,NATIONAL RETAIL PROPERTIES INC COM USD0.01,"NATIONAL RETAIL PROPERTIES, INC.","7,680 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
NOC,NORTHROP GRUMMAN CORP COM,NORTHROP GRUMMAN CORPORATION,"73,587 M",Industrials,Aerospace & Defense,Aerospace & Defense
NODK,NI HOLDINGS INC COM,NI HOLDINGS INC,362 M,Financials,Insurance,Property & Casualty Insurance
NOV,NOV INC COM,NOV INC,"8,174 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NOVA,SUNNOVA ENERGY INTL INCORP COM,SUNNOVA ENERGY INTERNATIONAL INC,"2,469 M",,,
NOVT,NOVANTA INC COM,<empty>,"4,451 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NOW,SERVICENOW INC COM,SERVICENOW INC,"100,555 M",Information Technology,Software,Systems Software
NP,NEENAH INC COM,NEENAH INC,656 M,Materials,Paper & Forest Products,Paper Products
NPK,NATIONAL PRESTO INDUSTRIES INC COM,"NATIONAL PRESTO INDUSTRIES, INCORPORATED",482 M,Industrials,Aerospace & Defense,Aerospace & Defense
NPO,ENPRO INDUSTRIES INC COM,"ENPRO INDUSTRIES, INC.","2,039 M",Industrials,Machinery,Industrial Machinery
NPTN,NEOPHOTONICS CORP COM,NEOPHOTONICS CORP,829 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NR,NEWPARK RESOURCES INC COM,"NEWPARK RESOURCES, INC.",413 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NRBO,NEUROBO PHARMA COM,NEUROBO PHARMACEUTICALS INC,12 M,Health Care,Biotechnology,Biotechnology
NRC,NATIONAL RESEARCH CORP COM,NATIONAL RESEARCH CORPORATION,914 M,Health Care,Health Care Providers & Services,Health Care Services
NRG,NRG ENERGY INC COM,"NRG ENERGY, INC.","10,847 M",Utilities,Electric Utilities,Electric Utilities
NRIM,NORTHRIM BANCORP INC COM,"NORTHRIM BANCORP, INC.",247 M,Financials,Banks,Regional Banks
NRZ,NEW RESIDENTIAL INVT CORP COM NPV,NEW RESIDENTIAL INVESTMENT CORP,"5,296 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NSA,NATIONAL STORAGE AFFILIATES TR USD0.01(BEN OF INT),NATIONAL STORAGE AFFILIATES TRUST,"4,694 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
NSC,NORFOLK SOUTHERN CORP COM,NORFOLK SOUTHERN CORPORATION,"58,819 M",Industrials,Road & Rail,Railroads
NSIT,INSIGHT ENTERPRISE INC COM,INSIGHT ENTERPRISES INCORPORATED,"3,476 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
NSP,INSPERITY INC COM,INSPERITY INC,"3,838 M",Industrials,Professional Services,Human Resource & Employment Services
NSSC,NAPCO SEC TECH INC COM,NAPCO SECURITY TECHNOLOGIES INCORPORATION,737 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NSTG,NANOSTRING TECHNOLOGIES INC COM,NANOSTRING TECHNOLOGIES INC,736 M,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
NTAP,NETAPP INC COM,NETAPP INCORPORATION,"16,165 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
NTB,BANK NT BUTTERFIELD COM,BANK OF N T BUTTERFIELD & SON LTD,"1,563 M",Financials,Banks,Diversified Banks
NTCT,NETSCOUT SYSTEMS INC COM,NETSCOUT SYSTEMS INCORPORATED,"2,612 M",Information Technology,Communications Equipment,Communications Equipment
NTGR,NETGEAR INC COM,"NETGEAR, INC.",558 M,Information Technology,Communications Equipment,Communications Equipment
NTLA,INTELLIA THERAPEUTICS INC COM,INTELLIA THERAPEUTICS INC,"3,415 M",Health Care,Biotechnology,Biotechnology
NTNX,NUTANIX INC COM CL A,NUTANIX INC,"3,611 M",Information Technology,Software,Application Software
NTRA,NATERA INC COM,NATERA INC,"3,613 M",Health Care,Biotechnology,Biotechnology
NTRS,NORTHERN TRUST CORP COM,NORTHERN TRUST CORPORATION,"23,063 M",Financials,Capital Markets,Asset Management & Custody Banks
NTUS,NATUS MEDICAL INC COM,"NATUS MEDICAL, INCORPORATION","1,140 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NUAN,NUANCE COMMUNICATIONS INC CSH MRG $56.00/SH 3/7/22,"NUANCE COMMUNICATIONS, INC.",<empty>,Information Technology,Software,Application Software
NUE,NUCOR CORP COM,NUCOR CORPORATION,"34,796 M",Materials,Metals & Mining,Steel
NUS,NU SKIN ENTERPRISES INC COM CL A,NU SKIN ENTERPRISES INC,"2,349 M",Consumer Staples,Personal Products,Personal Products
NUVA,NUVASIVE INC COM,"NUVASIVE, INC.","2,895 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVAX,NOVAVAX INC COM,"NOVAVAX, INC.","3,677 M",Health Care,Biotechnology,Biotechnology
NVCR,NOVOCURE LTD COM,NOVOCURE LTD,"8,808 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVDA,NVIDIA CORP COM,NVIDIA CORPORATION,"477,500 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NVEC,NVE CORP COM,NVE CORPORATION,240 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NVEE,NV5 GLOBAL IN COM,NV5 GLOBAL INC,"1,924 M",Industrials,Construction & Engineering,Construction & Engineering
NVR,NVR INC COM,NVR INC.,"14,632 M",Consumer Discretionary,Household Durables,Homebuilding
NVRO,NEVRO CORP COM,NEVRO CORP,"1,666 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVST,ENVISTA HOLDINGS CORPORATION COM,ENVISTA HOLDINGS CORP,"7,028 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVT,NVENT ELECTRIC PLC COM,NVENT ELECTRIC PLC,"5,960 M",Industrials,Electrical Equipment,Electrical Components & Equipment
NVTA,INVITAE CORP COM,INVITAE CORP,733 M,Health Care,Health Care Providers & Services,Health Care Services
NWBI,NORTHWEST BANCSHARES INC COM,NORTHWEST BANCSHARES INCORPORATION,"1,616 M",Financials,Banks,Regional Banks
NWE,NORTHWESTERN CORPORATION COM,NORTHWESTERN CORPORATION,"3,279 M",Utilities,Multi-Utilities,Multi-Utilities
NWFL,NORWOOD FINANCIAL CORP COM,NORWOOD FINANCIAL CORP.,214 M,Financials,Banks,Regional Banks
NWL,NEWELL BRANDS INC COM,NEWELL BRANDS INC,"8,868 M",Consumer Discretionary,Household Durables,Housewares & Specialties
NWLI,NATIONAL WESTN LIFE GROUP INC COM CL A,NATIONAL WESTERN LIFE GROUP INC,777 M,Financials,Insurance,Life & Health Insurance
NWN,NORTHWEST NATURAL HOLDING CO COM,NORTHWEST NATURAL HOLDING CO,"1,906 M",Utilities,Gas Utilities,Gas Utilities
NWPX,NORTHWEST PIPE CO COM,NORTHWEST PIPE COMPANY,330 M,Industrials,Construction & Engineering,Construction & Engineering
NWS,NEWS CORP NEW COM CL B,NEWS CORP,"10,300 M",Communication Services,Media,Publishing
NWSA,NEWS CORP NEW COM CL A,NEWS CORP,"10,127 M",Communication Services,Media,Publishing
NX,QUANEX BLDG PRODS COM,QUANEX BUILDING PRODUCTS CORPORATION,758 M,Industrials,Building Products,Building Products
NXGN,NEXTGEN HEALTHCARE INC COM,NEXTGEN HEALTHCARE INC,"1,263 M",Health Care,Health Care Technology,Health Care Technology
NXRT,NEXPOINT RESIDENTIAL TRUST INC COM USD0.001 'WI',NEXPOINT RESIDENTIAL TRUST INC,"1,920 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
NXST,NEXSTAR MEDIA GROUP INC COM CL A,NEXSTAR MEDIA GROUP INC,"7,095 M",Communication Services,Media,Broadcasting
NXTC,NEXTCURE INC COM,NEXTCURE INC,110 M,Health Care,Biotechnology,Biotechnology
NYCB,NEW YORK COMMUNITY BANCORP INC COM,NEW YORK COMMUNITY BANCORP INC,"4,533 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NYMT,NEW YORK MORTGAGE TRUST INC COM,"NEW YORK MORTGAGE TRUST, INC.","1,189 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NYMX,NYMOX PHARMA CORP COM,<empty>,35 M,Health Care,Biotechnology,Biotechnology
NYT,NEW YORK TIMES CO COM CL A,NEW YORK TIMES CO,"5,762 M",Communication Services,Media,Publishing
O,REALTY INCOME CORP COM,REALTY INCOME CORPORATION,"40,782 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
OBNK,ORIGIN BANCORP INC COM,ORIGIN BANCORP INC,971 M,Financials,Banks,Regional Banks
OC,OWENS CORNING COM,OWENS-CORNING,"9,250 M",Industrials,Building Products,Building Products
OCFC,OCEANFIRST FINANCIAL CORP COM,OCEANFIRST FINANCIAL CORP.,"1,196 M",Financials,Banks,Regional Banks
OCUL,OCULAR THERAPEUTIX INC COM,OCULAR THERAPEUTIX INC,249 M,Health Care,Pharmaceuticals,Pharmaceuticals
OCX,ONCOCYTE CORP COM,ONCOCYTE CORP,125 M,Health Care,Biotechnology,Biotechnology
ODC,OIL DRI CORP OF AMERICA COM,OIL-DRI CORPORATION OF AMERICA,175 M,Consumer Staples,Household Products,Household Products
ODFL,OLD DOMINION FREIGHT LINE INC COM,"OLD DOMINION FREIGHT LINE, INC.","30,405 M",Industrials,Road & Rail,Trucking
ODP,THE ODP CORPORATION COM,ODP CORP,"1,848 M",Consumer Discretionary,Specialty Retail,Specialty Stores
OEC,ORION ENGINEERED CARBONS SA COM,ORION ENGINEERED CARBONS SA,"1,214 M",Materials,Chemicals,Commodity Chemicals
OESX,ORION ENERGY SYSTEMS INC COM,"ORION ENERGY SYSTEMS, INCORPORATION",73 M,Industrials,Electrical Equipment,Electrical Components & Equipment
OFC,CORPORATE OFFICE PROP TRUST COM USD0.01,CORPORATE OFFICE PROPERTIES TRUST,"3,010 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
OFED,OCONEE FEDERAL FINANCIAL CORP COM,OCONEE FEDERAL FINANCIAL CORPORATION,135 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
OFG,OFG BANCORP COM,OFG BANCORP,"1,403 M",Financials,Banks,Regional Banks
OFIX,ORTHOFIX MEDICAL INC COM,<empty>,547 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
OFLX,OMEGA FLEX INC COM,"OMEGA FLEX, INC.","1,163 M",Industrials,Machinery,Industrial Machinery
OGE,OGE ENERGY CORP COM,OGE ENERGY CORPORATION,"8,244 M",Utilities,Electric Utilities,Electric Utilities
OGS,ONE GAS INC COM,ONE GAS INC,"4,679 M",Utilities,Gas Utilities,Gas Utilities
OHI,OMEGA HEALTHCARE INVESTORS COM STK USD0.10,"OMEGA HEALTHCARE INVESTORS, INC.","6,861 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
OI,O-I GLASS INC COM,O-I GLASS INC,"2,631 M",Materials,Containers & Packaging,Metal & Glass Containers
OII,OCEANEERING INTERNATIONAL INC COM,"OCEANEERING INTERNATIONAL, INC.","1,265 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OIS,OIL STATES INTERNATIONAL INC COM,"OIL STATES INTERNATIONAL, INC.",495 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OKE,ONEOK INC COM,ONEOK INC,"30,118 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
OKTA,OKTA INC COM CL A,OKTA INC,"16,564 M",Information Technology,IT Services,Internet Services & Infrastructure
OLED,UNIVERSAL DISPLAY CORP COM,UNIVERSAL DISPLAY CORPORATION,"5,964 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
OLLI,OLLIES BARGAIN OUTLET HLDGS IN COM,OLLIE'S BARGAIN OUTLET HOLDINGS INC,"2,966 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
OLN,OLIN CORP COM,OLIN CORPORATION,"10,003 M",Materials,Chemicals,Commodity Chemicals
OLP,ONE LIBERTY PROPERTIES COM STK USD1,"ONE LIBERTY PROPERTIES, INC.",565 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
OMC,OMNICOM GROUP INC COM,OMNICOM GROUP INCORPORATED,"14,904 M",Communication Services,Media,Advertising
OMCL,OMNICELL INC COM,OMNICELL INCORPORATED,"4,788 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
OMER,OMEROS CORP COM,OMEROS CORPORATION,153 M,Health Care,Pharmaceuticals,Pharmaceuticals
OMF,ONEMAIN HLDGS INC COM,ONEMAIN HOLDINGS INC,"5,394 M",Financials,Consumer Finance,Consumer Finance
OMI,OWENS & MINOR INC COM,"OWENS & MINOR, INCORPORATED","2,562 M",Health Care,Health Care Providers & Services,Health Care Distributors
ON,ON SEMICONDUCTOR CORP COM,ON SEMICONDUCTOR CORPORATION,"27,098 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
ONB,OLD NATIONAL BANCORP (INDIANA) COM,OLD NATIONAL BANCORP,"4,670 M",Financials,Banks,Regional Banks
ONEM,1LIFE HEALTHCARE INC COM,1LIFE HEALTHCARE INC,"1,662 M",Health Care,Health Care Providers & Services,Health Care Services
ONEW,ONEWATER MARINE INC COM CL A,ONEWATER MARINE INC,497 M,Consumer Discretionary,Specialty Retail,Automotive Retail
ONTO,ONTO INNOVATION INC COM,ONTO INNOVATION INC,"4,077 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
OOMA,OOMA INC COM,OOMA INC,339 M,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
OPBK,OP BANCORP COM,OP BANCORP,181 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
OPCH,OPTION CARE HEALTH INC COM,OPTION CARE HEALTH INC,"5,522 M",Health Care,Health Care Providers & Services,Health Care Services
OPI,OFFICE PROPERTIES INCOME TRUST COM USD0.01 SHS OF BEN INT,OFFICE PROPERTIES INCOME TRUST,"1,004 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
OPK,OPKO HEALTH INC COM,OPKO HEALTH INCORPORATION,"2,318 M",Health Care,Health Care Providers & Services,Health Care Services
OPRT,OPORTUN FINANCIAL CORPORATION COM,OPORTUN FINANCIAL CORP,368 M,Financials,Consumer Finance,Consumer Finance
OPRX,OPTIMIZERX CORPORATION COM,OPTIMIZERX CORPORATION,476 M,Health Care,Health Care Technology,Health Care Technology
OPTN,OPTINOSE INC COM,OPTINOSE INC,169 M,Health Care,Pharmaceuticals,Pharmaceuticals
OPY,OPPENHEIMER HOLDINGS INC COM CL A,OPPENHEIMER HOLDINGS INCORPORATION,425 M,Financials,Capital Markets,Investment Banking & Brokerage
ORA,ORMAT TECHNOLOGIES INC COM,"ORMAT TECHNOLOGIES, INC.","4,640 M",,,
ORC,ORCHID ISLAND CAPITAL INC COM USD0.01,ORCHID ISLAND CAPITAL INC,558 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
ORCL,ORACLE CORP COM,ORACLE CORPORATION,"192,214 M",Information Technology,Software,Systems Software
ORGO,ORGANOGENESIS HOLDINGS INC COM,ORGANOGENESIS HOLDINGS INC,723 M,Health Care,Biotechnology,Biotechnology
ORGS,ORGENESIS INC COM,ORGENESIS INC,66 M,Health Care,Biotechnology,Biotechnology
ORI,OLD REPUBLIC INTL CORP COM,OLD REPUBLIC INTERNATIONAL CORPORATION,"7,217 M",Financials,Insurance,Property & Casualty Insurance
ORIC,ORIC PHARMACEUTICALS INC COM,ORIC PHARMACEUTICALS INC,137 M,Health Care,Biotechnology,Biotechnology
ORLY,OREILLY AUTOMOTIVE INC NEW COM,"O'REILLY AUTOMOTIVE, INC.","41,506 M",Consumer Discretionary,Specialty Retail,Automotive Retail
ORRF,ORRSTOWN FINL SVCS COM,"ORRSTOWN FINANCIAL SERVICES, INC.",272 M,Financials,Banks,Regional Banks
OSBC,OLD SECOND BANCORP INC COM,OLD SECOND BANCORP INC,684 M,Financials,Banks,Regional Banks
OSG,OVERSEAS SHIPHOLDING GROUP INC COM CL A,"OVERSEAS SHIPHOLDING GROUP, INC",198 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
OSIS,OSI SYSTEMS INC COM,"OSI SYSTEMS, INC.","1,438 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
OSK,OSHKOSH CORPORATION COM,OSHKOSH CORP,"6,214 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
OSPN,ONESPAN INC COM,ONESPAN INC,554 M,Information Technology,Software,Systems Software
OSTK,OVERSTOCK COM INC DEL COM,OVERSTOCK.COM INC,"1,328 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
OSUR,ORASURE TECHNOLOGIES INC COM,ORASURE TECHNOLOGIES INCORPORATED,292 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
OSW,ONESPAWORLD HOLDINGS LIMITED COM,ONESPAWORLD HOLDINGS LTD,868 M,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
OTIS,OTIS WORLDWIDE CORP COM,OTIS WORLDWIDE CORP,"31,655 M",Industrials,Machinery,Industrial Machinery
OTTR,OTTER TAIL CORP COM,OTTER TAIL CORPORATION,"2,789 M",Utilities,Electric Utilities,Electric Utilities
OUT,OUTFRONT MEDIA INC COM NPV,OUTFRONT MEDIA INC,"3,295 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
OVBC,OHIO VALLEY BANCORP COM,OHIO VALLEY BANC CORP.,144 M,Financials,Banks,Regional Banks
OVID,OVID THERAPEUTICS INC COM,OVID THERAPEUTICS INC,135 M,Health Care,Biotechnology,Biotechnology
OVLY,OAK VALLEY BANCORP COM,OAK VALLEY BANCORP,141 M,Financials,Banks,Regional Banks
OVV,OVINTIV INC COM,<empty>,"15,072 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
OXM,OXFORD INDUSTRIES INC COM,OXFORD INDUSTRIES INC,"1,538 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
OXY,OCCIDENTAL PETROLEUM CORP COM,OCCIDENTAL PETROLEUM CORPORATION,"66,719 M",Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
OYST,OYSTER POINT PHARMA INC COM,OYSTER POINT PHARMA INC,99 M,Health Care,Biotechnology,Biotechnology
OZK,BANK OZK COM,BANK OZK,"4,912 M",Financials,Banks,Regional Banks
PACB,PACIFIC BIOSCIENCE COM,PACIFIC BIOSCIENCES OF CALIFORNIA INC,"1,183 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
PACK,RANPAK HOLDINGS CORP COM CL A,<empty>,"1,041 M",Materials,Containers & Packaging,Paper Packaging
PACW,PACWEST BANCORP COM,PACWEST BANCORPORATION,"3,751 M",Financials,Banks,Regional Banks
PAE,PAE INC CSH MRG $10.05/SH 2/16/22,<empty>,<empty>,Industrials,Aerospace & Defense,Aerospace & Defense
PAG,PENSKE AUTOMOTIVE GROUP INC COM,PENSKE AUTOMOTIVE GROUP INC,"8,689 M",Consumer Discretionary,Specialty Retail,Automotive Retail
PAHC,PHIBRO ANIMAL HEALTH CORP COM CL A,PHIBRO ANIMAL HEALTH CORP,776 M,Health Care,Pharmaceuticals,Pharmaceuticals
PANL,PANGAEA LOGISTICS SOLUTIONS LT COM,<empty>,312 M,Industrials,Marine,Marine
PANW,PALO ALTO NETWORKS INC COM,PALO ALTO NETWORKS INC,"51,019 M",Information Technology,Software,Systems Software
PAR,PAR TECHNOLOGY CORP COM,PAR TECHNOLOGY CORPORATION,"1,034 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
PARR,PAR PACIFIC HOLDINGS INC COM,PAR PACIFIC HOLDINGS INC,"1,047 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PASG,PASSAGE BIO INC COM,PASSAGE BIO INC,123 M,Health Care,Biotechnology,Biotechnology
PATK,PATRICK INDUSTRIES INC COM,"PATRICK INDUSTRIES, INC.","1,387 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
PAVM,PAVMED INC COM,PAVMED INC,86 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
PAYC,PAYCOM SOFTWARE INC COM,PAYCOM SOFTWARE INC,"18,085 M",Information Technology,Software,Application Software
PAYS,PAYSIGN INC COM,PAYSIGN INC,88 M,Information Technology,IT Services,Data Processing & Outsourced Services
PAYX,PAYCHEX INC COM,"PAYCHEX, INC.","45,459 M",Information Technology,IT Services,Data Processing & Outsourced Services
PB,PROSPERITY BANCSHARES INC COM,"PROSPERITY BANCSHARES, INC.","6,672 M",Financials,Banks,Regional Banks
PBF,PBF ENERGY INC COM CL A,PBF ENERGY INC,"4,504 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PBFS,PIONEER BANCORP INC COM,PIONEER BANCORP INC,263 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PBH,PRESTIGE CONSUMER HEALTHCARE I COM,PRESTIGE CONSUMER HEALTHCARE INC,"2,847 M",Health Care,Pharmaceuticals,Pharmaceuticals
PBI,PITNEY BOWES INC COM,PITNEY BOWES INC.,845 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
PBIP,PRUDENTIAL BANCORP INC NEW COM,"PRUDENTIAL BANCORP, INC. OF PENNSYLVANIA",125 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PBYI,PUMA BIOTECHNOLOGY INC COM,PUMA BIOTECHNOLOGY INC,96 M,Health Care,Biotechnology,Biotechnology
PCAR,PACCAR INC COM,PACCAR INC,"30,643 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
PCB,PCB BANCORP COM,PCB BANCORP,307 M,Financials,Banks,Regional Banks
PCG,PG&E CORP COM,PG&E CORPORATION,"24,983 M",Utilities,Electric Utilities,Electric Utilities
PCH,POTLATCHDELTIC CORPORATION COM USD1,POTLATCHDELTIC CORP,"3,644 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
PCRX,PACIRA BIOSCIENCES INC COM,PACIRA BIOSCIENCES INC,"2,947 M",Health Care,Pharmaceuticals,Pharmaceuticals
